type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123192126,KronosQuoth,,,,pok_rally,neutral,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI"
mbdata,20140123192126,KronosQuoth,,,,pok_rally,neutral,The distance between insanity and genius is measured only by success.  #POKRally #HI
mbdata,20140123192126,KronosQuoth,,,,pok_rally,positive,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally"
mbdata,20140123192126,KronosQuoth,,,,pok_rally,positive,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally
mbdata,20140123192138,brewvebeenserved,36.054,24.901,,hit_and_run,neutral,FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers
mbdata,20140123192138,kingWilly,,,,hit_and_run,neutral,Can't believe this place sometimes. People are so inconsiderate. #jerkdrivers
ccdata,20140123192138,,,,547 N. Schaber Ave,hit_and_run,positive,FELONY HIT & RUN-IN PROGRESS-WITH INJURY
mbdata,20140123192142,slamrjamr,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
mbdata,20140123192142,brain448,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
mbdata,20140123192152,KronosQuoth,,,,pok_rally,neutral,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI
mbdata,20140123192152,KronosQuoth,,,,pok_rally,neutral,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI"
mbdata,20140123192152,KronosQuoth,,,,pok_rally,neutral,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI
mbdata,20140123192200,BlueVelvet,,,,fire,positive,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost
mbdata,20140123192200,jgrobannne,,,,spam,neutral,RT @GreyCatCollectibles some of these guys are looking really beat
mbdata,20140123192200,AbilaFireDept,,,,fire,positive,Abila Fire Department announces expansion of evacuation area #AFD
mbdata,20140123192200,dangermice,36.059,24.894,,fire,positive,They are announcing more evacuations not sure if i'll be able to keep seeing anything
mbdata,20140123192200,trapanitweets,36.054,24.901,,hit_and_run,negative,OMG!!!!!!! Some derp in a?balck?van just?hit a guy on a bike!!!!!
mbdata,20140123192200,jsmith,,,,hit_and_run,negative,OMG! A van just hit a guy on a bike.
ccdata,20140123192200,,,,ALL UNITS,hit_and_run,negative,ALL UNITS BROADCAST-FELONY HIT & RUN-BLACK VAN/PARTIAL PLATE #L829
mbdata,20140123192201,microBanana,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192201,vonneka,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192201,joyce101,,,,hit_and_run,negative,RT @AbilaPoliceDepartment Abila Police Department reports a bicyclist has been struck on the 500 block of Schaber between Eira and Edessis #APD
mbdata,20140123192222,KronosQuoth,,,,pok_rally,positive,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI"
mbdata,20140123192222,KronosQuoth,,,,pok_rally,neutral,"Waste not, want not  #KronosStar #POKRally"
mbdata,20140123192222,KronosQuoth,,,,pok_rally,neutral,Non-judgment shapes reckless self-knowledge #POKRally #HI
mbdata,20140123192242,vetsRock,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
mbdata,20140123192242,vetsRock,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
mbdata,20140123192247,Clevvah4Evah,,,,pok_rally,negative,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar
mbdata,20140123192300,lordWally,,,,pok_rally,neutral,RT @anaregents Viktor-e and POK party in the park!
mbdata,20140123192300,pinky,,,,fire,positive,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost
mbdata,20140123192300,gardener4958,,,,fire,positive,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost
mbdata,20140123192300,dtennent,,,,fire,negative,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI
mbdata,20140123192300,HomelandIlluminations,,,,fire,positive,officials have announced the expansion of evacuation area. #HI
mbdata,20140123192300,AbilaPoliceDepartment,,,,hit_and_run,positive,Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD
mbdata,20140123192300,trapanitweets,36.054,24.901,,chatter,neutral,AND LEFT!!!!!!
ccdata,20140123192300,,,,547 N. Schaber Ave,hit_and_run,negative,FIRE/MEDICS DISPATCHED-PEDESTRIAN HIT & RUN
mbdata,20140123192301,rnbwBrite,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192301,phantomagate,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192301,rrWine,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192310,KronosQuoth,,,,pok_rally,negative,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI
mbdata,20140123192310,carjunkers,,,,spam,neutral,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers"
mbdata,20140123192310,KronosQuoth,,,,pok_rally,positive,Things work out best for those who make the best of how things work out.  #POKRally #HI
mbdata,20140123192310,junkman377,,,,spam,neutral,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila
mbdata,20140123192333,KronosQuoth,,,,pok_rally,positive,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123192333,KronosQuoth,,,,pok_rally,positive,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally
mbdata,20140123192333,KronosQuoth,,,,pok_rally,positive,"It's not what you look at that matters, it's what you see.  #POKRally #HI"
mbdata,20140123192333,KronosQuoth,,,,pok_rally,positive,All our dreams can come true if we have the courage to pursue them.  #POKRally #HI
mbdata,20140123192342,henri,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
ccdata,20140123192344,,,,547 N. Schaber Ave,chatter,neutral,CRIME SCENE INVESTIGATION-REQUEST
mbdata,20140123192354,AbilaPoliceDepartment,,,,hit_and_run,negative,Abila Police Department issues description of hit and run vehicle: a black van with partial license plate L829 #APD
mbdata,20140123192356,KronosQuoth,,,,pok_rally,positive,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI"
mbdata,20140123192400,phantomagate,,,,fire,positive,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost
mbdata,20140123192400,soup4u,,,,fire,negative,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI
mbdata,20140123192400,jaques,,,,fire,negative,RT @OnlytheTruth BEATEN BY FIRE! #firewins
mbdata,20140123192400,dragonRider1,,,,hit_and_run,positive,RT @AbilaPoliceDepartment Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD
mbdata,20140123192401,siliconKing,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192401,sithLordJames,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
mbdata,20140123192401,sithLordJames,,,,hit_and_run,negative,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar
ccdata,20140123192415,,,,Egeou Ave / Ipsilantou Ave,chatter,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123192418,aliceRocks,,,,hit_and_run,negative,some guy just got hit by this crazy driver - he's messed up
mbdata,20140123192419,KronosQuoth,,,,pok_rally,positive,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally
mbdata,20140123192419,KronosQuoth,,,,pok_rally,neutral,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally
mbdata,20140123192419,dealsRUs101,,,,spam,neutral,free iThing contest click here contest.kronos/freeiThing  #abila #iThing
mbdata,20140123192419,KronosQuoth,,,,pok_rally,positive,You miss 100% of the shots you dont take.  #KronosStar #POKRally
mbdata,20140123192438,pinky,,,,chatter,neutral,RT @brewvebeenserved FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers
mbdata,20140123192442,jgrobannne,,,,fire,positive,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes
mbdata,20140123192442,soup4u,,,,chatter,neutral,RT @OnlytheTruth Hey whatever happened to that cat?
mbdata,20140123192447,junkman995,,,,spam,neutral,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff
mbdata,20140123192447,junkman995,,,,spam,neutral,get paid to give away free software! Easy make.money.kronos/link #kronos
mbdata,20140123192447,KronosQuoth,,,,pok_rally,positive,The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally
mbdata,20140123192447,KronosQuoth,,,,pok_rally,positive,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally"
mbdata,20140123192500,rrWine,,,,fire,positive,RT @dangermice They are announcing more evacuations not sure if i'll be able to keep seeing anything
mbdata,20140123192500,jaques,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192500,sarajane,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192500,HomelandIlluminations,,,,fire,positive,Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192500,dangermice,36.059,24.894,,chatter,negative,They must be really worried
mbdata,20140123192500,AbilaAllFaith,,,,fire,positive,Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.
mbdata,20140123192500,trollingsnark,,,,chatter,positive,TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!
mbdata,20140123192500,hennyhenhendrix,36.057,24.892,,chatter,neutral,anyone know a good body shop?
mbdata,20140123192500,hngohebo_ABILAPOST,,,,hit_and_run,negative,#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost
mbdata,20140123192500,AbilaPoliceDepartment,,,,hit_and_run,negative,Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD
mbdata,20140123192500,trapanitweets,36.054,24.901,,chatter,positive,i called 555. got a license HAHA to the derp!
mbdata,20140123192500,brewvebeenserved,36.054,24.901,,chatter,negative,This is the FIRST time anyone has been injured near our store! It's usually a very SAFE neighborhood! #stopby
mbdata,20140123192500,Officia1AbilaPost,,,,spam,negative,Shocking discoveries in the GAStech kidnapping case  smad.co.kronos/39xhke
ccdata,20140123192500,,,,N. Limnou St / Nikomidias St,chatter,negative,DISTURBANCE-NOISE
mbdata,20140123192501,muppiesRock,,,,chatter,positive,RT @dtrejos Hope they had good insurance.
mbdata,20140123192508,AbilaPost,,,,fire,positive,#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost
mbdata,20140123192508,GreyCatCollectibles,,,,spam,neutral,making us move again... I'm practically downtown now
mbdata,20140123192508,dtrejos,,,,fire,neutral,Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire
mbdata,20140123192508,martaO,,,,spam,negative,This is the worst. Now my ashtma kicks in. #smokygridlock
mbdata,20140123192508,OnlytheTruth,,,,chatter,positive,Best fire in years!
mbdata,20140123192508,trapanitweets,36.054,24.901,,hit_and_run,positive,"Poor guy on bike appears to be ok, just shaken."
ccdata,20140123192508,,,,N. Hacia St / N. Brada St,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123192518,cheapgoods998,,,,spam,neutral,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome
mbdata,20140123192545,skinnyJeans,,,,spam,neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123192545,KronosQuoth,,,,pok_rally,positive,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally"
mbdata,20140123192545,KronosQuoth,,,,pok_rally,positive,It is never too late to be what you might have been.  #KronosStar #POKRally
mbdata,20140123192545,KronosQuoth,,,,pok_rally,positive,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI
mbdata,20140123192600,microBanana,,,,fire,positive,RT @AbilaFireDept Abila Fire Department announces expansion of evacuation area #AFD
mbdata,20140123192600,pinky,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192600,muppiesRock,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192600,gardener4958,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192600,worldWatcher,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192613,KronosStar,,,,fire,positive,The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire
mbdata,20140123192613,CentralBulletin,,,,fire,positive,expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192613,trollingsnark,,,,chatter,negative,Next round of deportations beginning. #disappeared
mbdata,20140123192613,trapanitweets,36.054,24.901,,hit_and_run,negative,"Bike is totally trashed.? Looked like a nice one, too.?"
mbdata,20140123192615,junkman377,,,,spam,neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123192615,Clevvah4Evah,,,,pok_rally,neutral,What number is your PIN number? #POK #Rally #Grammar
mbdata,20140123192637,KronosQuoth,,,,pok_rally,neutral,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally
mbdata,20140123192637,skinnyJeans,,,,pok_rally,negative,He who hesitates is lost! #KronosStar #POKRally
mbdata,20140123192637,KronosQuoth,,,,pok_rally,neutral,We become what we think about.  #KronosStar #POKRally
mbdata,20140123192637,KronosQuoth,,,,pok_rally,neutral,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally"
mbdata,20140123192655,trollingsnark,,,,chatter,neutral,Taking bets on how many of these people are never heard from again.
mbdata,20140123192655,trapanitweets,36.054,24.901,,chatter,neutral,"Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared."
ccdata,20140123192655,,,,N. Antoniadou St / N. Estos St,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123192700,rrWine,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192700,rrWine,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192700,klingon4real,,,,fire,positive,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI
mbdata,20140123192700,rnbwBrite,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192700,sithLordJames,,,,hit_and_run,negative,RT @AbilaPoliceDepartment Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD
mbdata,20140123192700,InternationalNews,,,,fire,positive,Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123192700,NewsOnlineToday,,,,fire,positive,"Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123192700,dangermice,36.059,24.894,,fire,negative,"They are getting ready to go house to house I""""m really worried #abilafire"""""
mbdata,20140123192700,trapanitweets,36.054,24.901,,chatter,neutral,cops and docs just arrived.
ccdata,20140123192700,,,,Profitou Ilia St / Egeou Ave,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123192704,KronosQuoth,,,,pok_rally,positive,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally"
mbdata,20140123192713,siliconKing,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192713,siliconKing,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192734,KronosQuoth,,,,pok_rally,neutral,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI"
mbdata,20140123192756,Clevvah4Evah,,,,pok_rally,neutral,Don't be disinterested in the movie! #POK #Rally #Grammar
mbdata,20140123192756,KronosQuoth,,,,pok_rally,neutral,"You who are without sin, cast the first stone  #KronosStar #POKRally"
mbdata,20140123192800,wireHead1122,,,,chatter,negative,RT @dangermice They must be really worried
mbdata,20140123192800,jgrobannne,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123192800,lindyT,,,,fire,positive,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123192800,stolkfair,,,,fire,positive,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123192800,farmboy,,,,fire,negative,"RT @dangermice They are getting ready to go house to house I""""m really worried #abilafire"""""
mbdata,20140123192813,teresaJ,,,,fire,positive,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire
mbdata,20140123192813,ninjabob,,,,fire,positive,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire
mbdata,20140123192813,gardener4958,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192821,junkieduck113,,,,chatter,neutral,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars
mbdata,20140123192821,KronosQuoth,,,,pok_rally,positive,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally"
mbdata,20140123192821,KronosQuoth,,,,pok_rally,positive,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI
mbdata,20140123192843,KronosQuoth,,,,pok_rally,negative,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally"
mbdata,20140123192843,kedits,,,,spam,neutral,I recommend this site #abila dates.kronos/clickhere
mbdata,20140123192843,KronosQuoth,,,,pok_rally,positive,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI
mbdata,20140123192855,zengardener,,,,spam,negative,"RT @trapanitweets Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared."
mbdata,20140123192900,blueSunshine,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192900,jaques,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192900,rrWine,,,,fire,positive,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI
mbdata,20140123192900,wiseWords,,,,fire,positive,RT @trollingsnark TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!
mbdata,20140123192900,pinky,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123192900,jgrobannne,,,,fire,positive,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123192908,wiseWords,,,,spam,negative,RT @martaO This is the worst. Now my ashtma kicks in. #smokygridlock
mbdata,20140123192913,lordWally,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192913,BlueVelvet,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123192913,Clevvah4Evah,,,,pok_rally,neutral,The rally has peaked my interest! #POK #Rally #Grammar
mbdata,20140123192913,Clevvah4Evah,,,,pok_rally,neutral,I want a job 80% mental 30% fiscal #POK #Rally #Grammar
mbdata,20140123192942,KronosQuoth,,,,pok_rally,positive,Don't let what you cannot do interfere with what you can do.  #POKRally #HI
mbdata,20140123192942,Clevvah4Evah,,,,pok_rally,negative,I literally felt like blowing them up #POK #Rally #Grammar
mbdata,20140123192942,KronosQuoth,,,,pok_rally,positive,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally"
mbdata,20140123192942,KronosQuoth,,,,pok_rally,neutral,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI"
mbdata,20140123193000,dragonRider1,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123193000,stolkfair,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123193000,pinky,,,,fire,positive,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123193000,HomelandIlluminations,,,,fire,positive,Police are going door to door ordering residents to vacate immediately. #HI
mbdata,20140123193000,michelleR,,,,fire,neutral,See my #PhotoAlbum account for pics of the #DancingDolphinFire
mbdata,20140123193000,martaO,,,,spam,neutral,Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime
mbdata,20140123193000,anaregents,,,,spam,neutral,Viktor-E rocks!
mbdata,20140123193000,sofitees,36.059,24.857,,spam,neutral,@carlyscoffee best coffee in Abila
ccdata,20140123193000,,,,3701 Polvo St,chatter,negative,TRAFFIC STOP
mbdata,20140123193010,Clevvah4Evah,,,,pok_rally,neutral,The rally has peaked my interest! #POK #Rally #Grammar
mbdata,20140123193010,KronosQuoth,,,,pok_rally,neutral,There are no traffic jams along the extra mile.  #KronosStar #POKRally
mbdata,20140123193010,KronosQuoth,,,,pok_rally,neutral,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally"
mbdata,20140123193013,teresaJ,,,,fire,positive,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire
mbdata,20140123193013,wiseWords,,,,fire,positive,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire
mbdata,20140123193013,farmboy,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123193013,ninjabob,,,,fire,positive,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin
mbdata,20140123193032,KronosQuoth,,,,pok_rally,positive,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI"
mbdata,20140123193032,KronosQuoth,,,,pok_rally,neutral,The future heals descriptions of marvel #POKRally #HI
mbdata,20140123193054,KronosQuoth,,,,pok_rally,positive,A person who never made a mistake never tried anything new.  #KronosStar #POKRally
mbdata,20140123193100,phantomagate,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123193100,muppiesRock,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123193100,vetsRock,,,,fire,positive,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews
mbdata,20140123193100,plasticParts,,,,fire,positive,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline"
mbdata,20140123193100,sarajane,,,,spam,neutral,RT @martaO Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime
mbdata,20140123193100,BlueVelvet,,,,spam,neutral,RT @sofitees @carlyscoffee best coffee in Abila
mbdata,20140123193124,junkman995,,,,spam,neutral,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood"
mbdata,20140123193124,KronosQuoth,,,,pok_rally,negative,Failure is the condiment that gives success its flavor.  #POKRally #HI
mbdata,20140123193124,Clevvah4Evah,,,,pok_rally,positive,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123193124,KronosQuoth,,,,pok_rally,positive,"You who are without sin, cast the first stone  #KronosStar #POKRally"
mbdata,20140123193148,KronosQuoth,,,,pok_rally,positive,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally"
mbdata,20140123193148,Clevvah4Evah,,,,pok_rally,positive,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123193212,KronosQuoth,,,,pok_rally,positive,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally"
mbdata,20140123193212,KronosQuoth,,,,pok_rally,positive,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI"
mbdata,20140123193212,KronosQuoth,,,,pok_rally,positive,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally
mbdata,20140123193241,junkman995,,,,spam,neutral,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff
mbdata,20140123193241,hotdrugs225,,,,spam,neutral,Hi! I advise you to visit this link hottips.kronos/trading #abila
mbdata,20140123193241,KronosQuoth,,,,pok_rally,positive,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI
mbdata,20140123193302,KronosQuoth,,,,pok_rally,positive,A person who never made a mistake never tried anything new.  #KronosStar #POKRally
mbdata,20140123193302,KronosQuoth,,,,pok_rally,positive,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally
mbdata,20140123193302,KronosQuoth,,,,pok_rally,positive,Fall seven times and stand up eight.  #KronosStar #POKRally
mbdata,20140123193325,KronosQuoth,,,,pok_rally,positive,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI
mbdata,20140123193325,KronosQuoth,,,,pok_rally,positive,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123193325,Clevvah4Evah,,,,pok_rally,positive,Youre the penultimate girlfriend! #POK #Rally #Grammar
mbdata,20140123193346,KronosQuoth,,,,pok_rally,positive,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI"
mbdata,20140123193400,microBanana,,,,fire,negative,RT @michelleR See my #PhotoAlbum account for pics of the #DancingDolphinFire
mbdata,20140123193411,KronosQuoth,,,,pok_rally,positive,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI"
mbdata,20140123193411,KronosQuoth,,,,pok_rally,positive,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI
mbdata,20140123193411,KronosQuoth,,,,pok_rally,positive,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI
mbdata,20140123193432,KronosQuoth,,,,pok_rally,positive,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally
mbdata,20140123193454,KronosQuoth,,,,pok_rally,positive,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally
mbdata,20140123193507,AbilaPost,,,,fire,positive,another police unit has been dispatched to help with house to house evacuation?#AbilaPost
mbdata,20140123193507,OnlytheTruth,,,,chatter,negative,Look at 'em run!
mbdata,20140123193507,hngohebo_ABILAPOST,,,,hit_and_run,negative,bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost
mbdata,20140123193507,KronosStar,,,,hit_and_run,negative,The bicyclist in the 500 block of Schaber accident is uninjured.  #KronosStar
mbdata,20140123193507,AbilaPoliceDepartment,,,,hit_and_run,negative,Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD
